cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"real","348685505","Maralen, Fae Ascendant",58.000000,0.827586,"aristocrats","aristocrats",1.000000,0.637931,0.770833,0.620000,0.749167,0.017241,0.506849,0.002615,0.128531,1.000000,1.000000,0.020833,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,94.000000,76.775258,14.432990,19.000000,83.500000,0.844828,0.390696,0.770833
"real","348683479","Phelia, Exuberant Shepherd",58.000000,0.706897,"control","control",1.000000,0.540230,0.764228,0.480000,0.679024,0.051724,0.525140,0.003917,0.191412,1.000000,1.000000,0.000000,1.000000,0.000000,0.634146,1.000000,0.000000,-0.071925,0.000000,20.000000,95.700000,74.425773,14.432990,100.000000,76.600000,1.000000,0.401326,0.764228
"real","348687788","Light-Paws, Emperor's Voice",64.000000,0.703125,"control","control",0.330000,0.328125,0.466667,0.300000,0.426667,0.031250,0.525000,0.001804,0.160089,1.000000,0.000000,0.000000,1.000000,0.000000,0.466667,1.000000,1.000000,,0.000000,20.000000,70.700000,72.792784,14.432990,100.000000,99.700000,1.000000,0.245000,0.466667
"real","348679801","Alesha, Who Laughs at Fate",60.000000,0.716667,"recursion","aristocrats",1.000000,0.588889,0.821705,0.590000,0.823256,0.066667,0.530000,0.005479,0.031314,1.000000,1.000000,0.000000,1.000000,0.046512,0.627907,1.000000,1.000000,-0.003802,0.000000,20.000000,85.000000,73.687629,14.432990,100.000000,94.900000,0.950000,0.435504,0.821705
"real","348702962","Splinter, Radical Rat",64.000000,0.562500,"typal","typal",1.000000,0.546875,0.972222,0.550000,0.977778,0.265625,0.660377,0.047754,0.562236,1.000000,0.500000,0.013889,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,85.000000,60.113402,14.432990,100.000000,75.100000,1.000000,0.642034,0.972222
"real","348687298","Roxanne, Starfall Savant",61.000000,0.786885,"control","control",1.000000,0.639344,0.812500,0.500000,0.635417,0.016393,0.506494,0.007092,0.084838,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.065529,0.000000,20.000000,83.600000,73.085567,14.432990,100.000000,83.400000,1.000000,0.411526,0.812500
"real","348679445","Teferi, Hero of Dominaria",56.000000,0.660714,"midrange","midrange",0.594000,0.553571,0.837838,0.550000,0.832432,0.045274,0.521318,0.001312,0.203868,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,19.000000,70.700000,68.011340,14.432990,19.000000,56.400000,0.892857,0.436780,0.837838
"real","348703176","Rat King, Verminister",61.000000,0.836066,"typal","typal",1.000000,0.672131,0.803922,0.670000,0.801373,0.010929,0.504098,0.009242,0.142392,1.000000,1.000000,0.000000,1.000000,0.039216,0.549020,1.000000,1.000000,,0.000000,20.000000,87.700000,75.318557,14.432990,100.000000,99.900000,0.983607,0.405256,0.803922
"real","348699034","Elspeth, Storm Slayer",61.000000,0.590164,"control","control",0.990000,0.491803,0.833333,0.430000,0.728611,0.013413,0.506912,0.008656,0.076894,1.000000,1.000000,0.000000,1.000000,0.611111,0.694444,1.000000,1.000000,,0.000000,20.000000,89.400000,76.921649,14.432990,100.000000,99.300000,0.967213,0.422427,0.833333
"real","351214508","Beorn the Fierce",60.000000,0.683333,"typal","typal",0.990000,0.500000,0.731707,0.500000,0.731707,0.083333,0.545455,0.014333,0.045142,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,71.557732,14.432990,100.000000,87.600000,0.833333,0.399113,0.731707
"real","348649199","Baron Helmut Zemo",60.000000,0.666667,"lifegain","control",0.123750,0.450000,0.675000,0.390000,0.585000,0.016667,0.509434,0.001371,0.132554,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,71.500000,71.014433,14.432990,100.000000,86.700000,0.900000,0.343868,0.675000
"real","348692619","Azusa, Lost but Seeking",44.000000,0.659091,"midrange","midrange",0.123750,0.500000,0.758621,0.480000,0.728276,0.022727,0.511628,0.002125,0.128811,1.000000,1.000000,0.000000,1.000000,0.000000,0.448276,1.000000,0.000000,-0.066835,0.000000,19.000000,73.800000,55.435052,14.432990,19.000000,54.500000,0.818182,0.388132,0.758621
"real","348676158","Tasha, Unholy Archmage",57.000000,0.771930,"spells","control",0.000000,0.620060,0.803260,0.440000,0.570000,0.125288,0.556191,0.016311,0.814238,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,70.300000,70.450515,14.432990,19.000000,79.200000,0.877193,0.446766,0.803260
"real","348686053","Lorehold, the Historian",59.000000,0.677966,"tokens","control",0.594000,0.562404,0.829545,0.460000,0.678500,0.020031,0.509066,0.004844,0.045696,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.100000,75.800000,14.432990,100.000000,97.500000,0.779661,0.422293,0.829545
"real","348671850","Koth, Fire of Resistance",59.000000,0.694915,"spells","spells",0.990000,0.593220,0.853659,0.590000,0.849024,0.084746,0.538462,0.003722,0.396233,0.500000,0.500000,0.012195,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,62.000000,72.320619,14.432990,100.000000,91.100000,0.898305,0.459662,0.853659
"real","348640925","Speedball, New Warrior",65.000000,0.846154,"spells","spells",0.742500,0.615385,0.727273,0.620000,0.732727,0.181818,0.586667,0.011458,0.266213,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.162654,0.000000,19.000000,62.000000,70.160825,14.432990,19.000000,87.200000,0.984615,0.426667,0.727273
"real","348690958","Terra, Herald of Hope",60.000000,0.683333,"recursion","recursion",1.000000,0.566667,0.829268,0.570000,0.834146,0.066667,0.531250,0.002582,0.109252,1.000000,1.000000,0.073171,1.000000,0.195122,0.658537,1.000000,1.000000,,0.000000,20.000000,87.700000,72.615464,14.432990,100.000000,91.900000,0.950000,0.440549,0.829268
"real","348648492","Elas il-Kor, Sadistic Pilgrim",57.000000,0.894737,"recursion","recursion",1.000000,0.789474,0.882353,0.790000,0.882941,0.064327,0.521236,0.008196,0.052056,1.000000,1.000000,0.000000,1.000000,0.000000,0.627451,1.000000,1.000000,0.008596,100.000000,19.000000,90.100000,84.160825,14.432990,19.000000,64.000000,1.000000,0.459914,0.882353
"real","348683764","Heroes in a Half Shell",59.000000,0.745763,"aggro","control",0.480000,0.476288,0.638659,0.410000,0.549773,0.018661,0.509991,0.001235,0.042489,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,90.100000,72.802062,14.432990,100.000000,84.700000,0.864407,0.325710,0.638659
"real","348045026","Peter Parker // Amazing Spider-Man",59.000000,0.796610,"midrange","midrange",0.990000,0.677966,0.851064,0.680000,0.853617,0.013867,0.505166,0.001248,0.056014,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.048685,0.000000,20.000000,77.500000,68.195876,14.432990,100.000000,71.300000,0.966102,0.429929,0.851064
"real","348669534","Niv-Mizzet, Parun",60.000000,0.883333,"spells","spells",1.000000,0.766667,0.867925,0.770000,0.871698,0.183333,0.567901,0.006875,0.217738,1.000000,1.000000,0.000000,1.000000,0.000000,0.566038,1.000000,1.000000,,100.000000,77.000000,70.700000,89.406186,14.432990,100.000000,91.300000,0.950000,0.492895,0.867925
"real","344213934","Gix, Yawgmoth Praetor",61.000000,0.737705,"aggro","midrange",0.150000,0.459016,0.622222,0.380000,0.515111,0.043716,0.525000,0.002879,0.181113,1.000000,0.500000,0.011111,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,85.000000,68.891753,14.432990,100.000000,86.300000,0.983607,0.326667,0.622222
"real","344211155","Rowan, Scion of War",68.000000,0.823529,"spells","spells",0.990000,0.676471,0.821429,0.680000,0.825714,0.088235,0.534884,0.011013,0.344781,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,67.700000,70.306186,14.432990,100.000000,76.700000,0.867647,0.439369,0.821429
"real","348666071","Tannuk, Steadfast Second",57.000000,0.684211,"control","control",0.495000,0.485380,0.709402,0.430000,0.628462,0.046784,0.525316,0.012157,0.028620,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.007926,0.000000,19.000000,85.000000,70.335052,14.432990,19.000000,100.000000,0.877193,0.372660,0.709402
"real","276331865","Raddic, Tal Zealot",59.000000,0.728814,"aristocrats","aristocrats",0.495000,0.559322,0.767442,0.560000,0.768372,0.118644,0.559322,0.004346,0.171193,1.000000,1.000000,0.000000,1.000000,0.000000,0.720930,1.000000,1.000000,,0.000000,20.000000,95.700000,77.491753,14.432990,100.000000,94.700000,0.762712,0.429247,0.767442
"real","348643665","The Locust God",59.000000,0.779661,"spells","spells",1.000000,0.627119,0.804348,0.630000,0.808043,0.081664,0.534823,0.002312,0.264243,1.000000,1.000000,0.000000,1.000000,0.000000,0.673913,1.000000,1.000000,0.172488,0.000000,19.000000,67.700000,72.316495,14.432990,19.000000,78.700000,0.932203,0.430183,0.804348
"real","348661954","Zada, Hedron Grinder",62.000000,0.822581,"spells","spells",1.000000,0.758065,0.921569,0.760000,0.923922,0.247312,0.597458,0.009204,0.198917,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,100.000000,19.000000,76.000000,90.495876,14.432990,19.000000,94.400000,1.000000,0.550598,0.921569
"real","344213315","Urabrask // The Great Work",67.000000,0.805970,"spells","spells",1.000000,0.701493,0.870370,0.700000,0.868519,0.179104,0.573171,0.009639,0.242436,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.108110,0.000000,20.000000,60.100000,73.893814,14.432990,100.000000,99.300000,0.970149,0.498871,0.870370
"real","348671234","Omnath, Locus of Creation",58.000000,0.655172,"control","control",1.000000,0.586207,0.894737,0.460000,0.702105,0.051724,0.523077,0.002067,0.037308,1.000000,1.000000,0.000000,1.000000,0.000000,0.842105,1.000000,1.000000,,0.000000,19.000000,85.000000,73.262887,14.432990,19.000000,89.600000,0.982759,0.468016,0.894737
"real","348656020","Karumonix, the Rat King",60.000000,0.883333,"aristocrats","aristocrats",0.990000,0.550000,0.622642,0.550000,0.622642,0.182155,0.599230,0.028208,0.193503,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.025970,0.000000,20.000000,85.000000,65.995876,14.432990,100.000000,95.400000,0.983333,0.373105,0.622642
"real","354926864","The Notary Hobbits",62.000000,0.709677,"control","control",0.495000,0.419355,0.590909,0.350000,0.493182,0.032258,0.520000,0.002510,0.077937,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,90.700000,71.857732,14.432990,100.000000,79.400000,0.774194,0.307273,0.590909
"real","348664657","K'rrik, Son of Yawgmoth",68.000000,0.852941,"control","control",1.000000,0.707516,0.829502,0.460000,0.539310,0.089869,0.533909,0.008441,0.088632,1.000000,1.000000,0.034483,1.000000,0.000000,0.517241,1.000000,0.000000,0.000244,0.000000,20.000000,85.000000,69.248454,14.432990,100.000000,70.500000,0.970588,0.442878,0.829502
"real","348660413","Oura, the Imitator",59.000000,0.779661,"midrange","typal",0.866250,0.615819,0.789855,0.610000,0.782391,0.005650,0.502304,0.006327,0.169964,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,100.000000,78.072165,14.432990,19.000000,95.000000,1.000000,0.396747,0.789855
"real","348683472","Vial Smasher the Fierce",57.000000,0.771930,"control","control",0.866250,0.473684,0.613636,0.450000,0.582955,0.017544,0.509434,0.001042,0.102056,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.085923,0.000000,19.000000,65.200000,65.426804,14.432990,19.000000,61.900000,0.982456,0.312607,0.613636
"real","348652878","Tezzeret, Master of the Bridge",63.000000,0.793651,"typal","typal",1.000000,0.714286,0.900000,0.710000,0.894600,0.079365,0.529412,0.006116,0.233360,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,65.200000,74.275258,14.432990,100.000000,98.200000,0.936508,0.476471,0.900000
"real","344212077","Wolverine, Best There Is",57.000000,0.789474,"midrange","midrange",0.123750,0.543860,0.688889,0.540000,0.684000,0.126351,0.565714,0.014093,0.347295,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.332142,0.000000,19.000000,50.000000,52.765979,14.432990,19.000000,57.100000,1.000000,0.389714,0.688889
"real","348671482","Lathril, Blade of the Elves",65.000000,0.815385,"typal","typal",1.000000,0.584615,0.716981,0.580000,0.711321,0.030769,0.513514,0.009463,0.020532,1.000000,1.000000,0.000000,1.000000,0.018868,0.433962,1.000000,1.000000,,0.000000,20.000000,97.100000,76.686598,14.432990,100.000000,89.000000,0.984615,0.368180,0.716981
"real","348663074","Marina Vendrell",60.000000,0.583333,"control","control",0.371250,0.383333,0.657143,0.350000,0.600000,0.033333,0.522727,0.005956,0.047093,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.028762,0.000000,20.000000,75.800000,62.139175,14.432990,100.000000,67.000000,0.866667,0.343506,0.657143
"real","348687534","Witherbloom, the Balancer",59.000000,0.813559,"spells","spells",0.891000,0.745763,0.916667,0.750000,0.921875,0.079096,0.528000,0.017264,0.196563,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,45.900000,57.000000,77.500000,76.581443,14.432990,100.000000,84.100000,0.847458,0.484000,0.000000
"real","348687789","Quintorius, History Chaser",59.000000,0.661017,"midrange","recursion",0.792000,0.491525,0.743590,0.470000,0.711026,0.016949,0.508772,0.001087,0.088151,1.000000,1.000000,0.025641,1.000000,0.000000,0.000000,0.000000,1.000000,-0.003339,0.000000,20.000000,80.400000,70.359794,14.432990,100.000000,70.500000,1.000000,0.378318,0.743590
"real","348702337","Kefka, Court Mage // Kefka, Ruler of Ruin",59.000000,0.610169,"control","control",0.371250,0.440678,0.722222,0.440000,0.721111,0.011299,0.506494,0.001459,0.072843,1.000000,1.000000,0.000000,1.000000,0.000000,0.388889,1.000000,1.000000,,0.000000,19.000000,75.800000,74.549485,14.432990,19.000000,93.500000,0.949153,0.365801,0.722222
"real","348705748","Y'shtola, Night's Blessed",60.000000,0.700000,"control","midrange",0.660000,0.500000,0.714286,0.500000,0.714286,0.000000,0.500000,0.003401,0.126422,1.000000,1.000000,0.000000,1.000000,0.000000,0.404762,1.000000,1.000000,0.070151,0.000000,19.000000,66.500000,72.804124,14.432990,19.000000,90.400000,1.000000,0.357143,0.714286
"real","348701639","Sephiroth, Fabled SOLDIER // Sephiroth, One-Winged Angel",63.000000,0.857143,"aristocrats","aristocrats",1.000000,0.763668,0.890947,0.760000,0.886667,0.081129,0.528049,0.005016,0.176862,1.000000,1.000000,0.037037,1.000000,0.000000,0.000000,0.000000,0.000000,,100.000000,88.000000,85.000000,91.171134,14.432990,100.000000,98.300000,0.920635,0.470463,0.890947
"real","348702169","Terra, Magical Adept // Esper Terra",62.000000,0.693548,"control","control",0.990000,0.403226,0.581395,0.350000,0.504651,0.016129,0.510204,0.001651,0.183883,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-0.079088,0.000000,20.000000,87.700000,69.125773,14.432990,100.000000,78.700000,0.887097,0.296630,0.581395
"real","348690978","Atraxa, Praetors' Voice",58.000000,0.689655,"counters","counters",0.990000,0.482759,0.700000,0.470000,0.681500,0.051724,0.528302,0.003562,0.152769,1.000000,0.500000,0.012500,1.000000,0.000000,0.750000,1.000000,1.000000,,0.000000,20.000000,87.700000,62.821649,14.432990,100.000000,89.900000,0.982759,0.369811,0.700000
"real","348697917","Nashi, Illusion Gadgeteer",60.000000,0.750000,"midrange","midrange",0.198000,0.570034,0.760045,0.570000,0.760000,0.114478,0.555811,0.006628,0.287834,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.265829,0.000000,19.000000,70.700000,71.126804,14.432990,19.000000,75.800000,0.966667,0.422441,0.760045
"real","348682603","Professor Dellian Fel",61.000000,0.786885,"midrange","midrange",0.198000,0.639344,0.812500,0.640000,0.813333,0.109290,0.546729,0.006310,0.092810,1.000000,1.000000,0.000000,1.000000,0.000000,0.395833,1.000000,1.000000,,0.000000,20.000000,63.700000,72.905155,14.432990,100.000000,94.800000,0.885246,0.444217,0.812500
"real","348694624","Yuriko, the Tiger's Shadow",66.000000,0.757576,"midrange","combo",0.396000,0.500000,0.660000,0.390000,0.514800,0.073768,0.539822,0.008918,0.280347,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.240550,2.700000,19.000000,82.700000,75.619588,14.432990,19.000000,94.500000,0.954545,0.356282,0.660000
"real","348699876","Spider-Man 2099",61.000000,0.639344,"spells","spells",0.990000,0.491803,0.769231,0.490000,0.766410,0.065574,0.535714,0.003483,0.393993,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,70.700000,75.156701,14.432990,19.000000,91.700000,0.918033,0.412088,0.769231
"real","348695580","Hei Bai, Forest Guardian",60.000000,0.833333,"spells","spells",0.544500,0.566667,0.680000,0.530000,0.636000,0.027778,0.512563,0.006244,0.096692,1.000000,1.000000,0.000000,1.000000,0.000000,0.540000,1.000000,1.000000,-0.089022,0.000000,19.000000,94.000000,74.556701,14.432990,19.000000,83.000000,0.866667,0.348543,0.680000
"real","348685017","Blech, Loafing Pest",59.000000,0.779661,"control","combo",0.660000,0.576271,0.739130,0.530000,0.679783,0.000000,0.500000,0.004677,0.101430,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,19.800000,36.000000,90.100000,75.173196,14.432990,100.000000,82.200000,0.949153,0.369565,0.739130
"real","348697136","Glarb, Calamity's Augur",57.000000,0.719298,"midrange","midrange",0.396000,0.491228,0.682927,0.490000,0.681220,0.000000,0.500000,0.004892,0.162801,1.000000,1.000000,0.000000,1.000000,0.000000,0.195122,1.000000,1.000000,0.259838,0.000000,19.000000,83.600000,74.786598,14.432990,19.000000,82.900000,0.894737,0.341463,0.682927
"real","348684557","Quandrix, the Proof",63.000000,0.761905,"control","control",0.330000,0.433862,0.569444,0.340000,0.446250,0.089947,0.557823,0.009669,0.150519,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,19.000000,83.600000,77.183505,14.432990,19.000000,97.000000,0.936508,0.317649,0.569444
"real","348695240","Tifa Lockhart",59.000000,0.796610,"counters","counters",0.220000,0.338983,0.425532,0.340000,0.426809,0.338983,1.000000,1.000000,0.113789,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,70.700000,66.901031,14.432990,100.000000,94.300000,0.966102,0.425532,0.425532
"real","348697859","Toph, the First Metalbender",59.000000,0.779661,"tokens","spells",0.165000,0.576271,0.739130,0.580000,0.743913,0.011299,0.504950,0.004643,0.240988,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,77.500000,64.958763,14.432990,100.000000,67.100000,0.949153,0.373224,0.739130
