cohort,id,commander,F,coverage,plan,plan_live,R,q_live,q_typed,q_final,q_typed_final,conc_gap,conc_share,conc_ent,role_conc,link_cons,link_u,link_typed,link_plan,cmd_link,cmd_econ,cmd_typed,cmd_member,shape_d,s_live,total,win_w,base,w_syn,cap_hard,mana_m,mv_fit,comb_qc,comb_ql
"real","381392523","Avatar Aang // Aang, Master of Elements",62.000000,0.677419,"spells","spells",0.198000,0.532258,0.785714,0.530000,0.782381,0.091398,0.546961,0.016966,0.297170,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,52.183505,17.525773,100.000000,89.000000,0.935484,0.429755,0.785714
"real","381392637","Rootha, Mastering the Moment",62.000000,0.709677,"control","midrange",1.000000,0.564516,0.795455,0.480000,0.676364,0.032258,0.514706,0.006333,0.037308,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.226332,0.000000,20.000000,46.500000,63.129897,17.525773,100.000000,89.600000,0.887097,0.409425,0.795455
"real","381388147","Glarb, Calamity's Augur",64.000000,0.718750,"lifegain","recursion",0.061875,0.484375,0.673913,0.480000,0.667826,0.000000,0.500000,0.008269,0.161157,1.000000,1.000000,0.000000,1.000000,0.000000,0.456522,1.000000,1.000000,,0.000000,20.000000,35.000000,59.082474,17.525773,100.000000,95.500000,0.921875,0.336957,0.673913
"real","381389686","Ygra, Eater of All",63.000000,0.793651,"control","control",1.000000,0.634921,0.800000,0.420000,0.529200,0.063492,0.526316,0.003959,0.118372,1.000000,1.000000,0.020000,1.000000,0.040000,0.700000,1.000000,1.000000,0.203669,0.000000,19.000000,52.100000,60.847423,17.525773,19.000000,96.900000,0.984127,0.421053,0.800000
"real","381379749","Queen Marchesa",68.000000,0.602941,"lifegain","control",0.165000,0.367647,0.609756,0.290000,0.480976,0.000000,0.500000,0.008272,0.111927,1.000000,1.000000,0.000000,1.000000,0.000000,0.463415,1.000000,1.000000,,0.000000,20.000000,88.700000,65.377320,17.525773,100.000000,59.300000,0.911765,0.304878,0.609756
"real","381391072","Jin Sakai, Ghost of Tsushima",72.000000,0.777778,"midrange","combo",0.198000,0.513889,0.660714,0.580000,0.745714,0.037037,0.518692,0.004795,0.186440,1.000000,1.000000,0.000000,1.000000,0.035714,0.589286,1.000000,1.000000,0.181894,69.100000,75.000000,87.600000,83.201031,17.525773,100.000000,80.800000,1.000000,0.342707,0.660714
"real","381391847","Caesar, Legion's Emperor",64.000000,0.796875,"tokens","recursion",0.396000,0.593750,0.745098,0.530000,0.665098,0.015625,0.506667,0.003809,0.036792,1.000000,1.000000,0.019608,1.000000,0.039216,0.647059,1.000000,1.000000,,0.000000,20.000000,56.100000,56.443299,17.525773,100.000000,74.800000,0.921875,0.377516,0.745098
"real","381386322","Betor, Ancestor's Voice",61.000000,0.770492,"lifegain","lifegain",0.990000,0.704918,0.914894,0.700000,0.908511,0.081967,0.530864,0.004402,0.092382,1.000000,1.000000,0.021277,1.000000,0.000000,0.000000,0.000000,1.000000,,100.000000,19.000000,44.000000,76.346392,17.525773,19.000000,96.400000,0.950820,0.485684,0.914894
"real","381383665","Muldrotha, the Gravetide",66.000000,0.757576,"recursion","recursion",1.000000,0.595960,0.786667,0.590000,0.778800,0.090909,0.541284,0.008619,0.092105,1.000000,1.000000,0.040000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,19.000000,68.700000,68.742268,17.525773,19.000000,94.900000,0.893939,0.425810,0.786667
"real","381371107","Aragorn, the Uniter",61.000000,0.721311,"control","tokens",0.742500,0.590164,0.818182,0.590000,0.817955,0.049180,0.521739,0.003222,0.059180,1.000000,1.000000,0.000000,1.000000,0.000000,0.613636,1.000000,1.000000,0.082799,0.000000,20.000000,73.200000,70.649485,17.525773,100.000000,95.300000,1.000000,0.426877,0.818182
"real","381387402","Breya, Etherium Shaper",63.000000,0.809524,"typal","typal",1.000000,0.571429,0.705882,0.570000,0.704118,0.031746,0.514286,0.005505,0.370629,1.000000,1.000000,0.019608,1.000000,0.000000,0.411765,1.000000,1.000000,,0.000000,20.000000,47.500000,63.917526,17.525773,100.000000,96.200000,0.936508,0.363025,0.705882
"real","381383371","Kilo, Apogee Mind",62.000000,0.741935,"counters","counters",0.825000,0.564516,0.760870,0.560000,0.754783,0.145161,0.573770,0.009750,0.037261,1.000000,1.000000,0.000000,1.000000,0.000000,0.565217,1.000000,1.000000,,0.000000,20.000000,0.000000,52.189691,17.525773,100.000000,97.400000,0.983871,0.436565,0.760870
"real","381391838","The Wandering Minstrel",62.000000,0.693548,"control","control",1.000000,0.516129,0.744186,0.490000,0.706512,0.026882,0.513369,0.002928,0.080784,1.000000,1.000000,0.000000,1.000000,0.000000,0.534884,1.000000,0.000000,,0.000000,20.000000,50.600000,53.818557,17.525773,100.000000,56.900000,0.983871,0.382042,0.744186
"real","381395690","Felothar the Steadfast",61.000000,0.704918,"aristocrats","recursion",0.495000,0.573770,0.813953,0.560000,0.794419,0.016393,0.507246,0.010557,0.148864,1.000000,1.000000,0.023256,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,0.000000,54.311340,17.525773,100.000000,97.700000,0.852459,0.412875,0.813953
"real","381382641","Urza, Lord High Artificer",70.000000,0.771429,"midrange","combo",0.792000,0.471429,0.611111,0.400000,0.518519,0.000000,0.500000,0.001465,0.047180,1.000000,0.500000,0.009259,1.000000,0.018519,0.481481,1.000000,1.000000,,20.400000,36.000000,73.200000,69.088660,17.525773,100.000000,68.600000,0.942857,0.305556,0.611111
"real","381375161","Zurgo Stormrender",64.000000,0.906250,"aristocrats","aristocrats",1.000000,0.737532,0.813828,0.720000,0.794483,0.018782,0.506448,0.009412,0.136774,1.000000,1.000000,0.000000,1.000000,0.000000,0.655172,1.000000,1.000000,,100.000000,78.000000,71.900000,87.284536,17.525773,100.000000,91.100000,0.906250,0.412162,0.813828
"real","381390933","Etali, Primal Conqueror // Etali, Primal Sickness",72.000000,0.777778,"midrange","control",0.594000,0.430556,0.553571,0.300000,0.385714,0.050926,0.531429,0.012590,0.108227,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,75.800000,68.855670,17.525773,100.000000,90.100000,0.986111,0.294184,0.553571
"real","381371929","Teysa Karlov",61.000000,0.901639,"recursion","recursion",1.000000,0.721311,0.800000,0.700000,0.776364,0.014075,0.504926,0.003938,0.057618,1.000000,1.000000,0.018182,1.000000,0.000000,0.763636,1.000000,1.000000,-0.028309,100.000000,65.000000,56.100000,80.344330,17.525773,100.000000,95.500000,0.934426,0.403941,0.800000
"real","381393084","Thranduil, the Elvenking",56.000000,0.696429,"midrange","midrange",0.247500,0.535714,0.769231,0.520000,0.746667,0.017857,0.508475,0.001927,0.132787,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,50.600000,54.317526,17.525773,100.000000,75.500000,0.964286,0.391134,0.769231
"real","381387868","Wilhelt, the Rotcleaver",63.000000,0.730159,"typal","typal",1.000000,0.587302,0.804348,0.590000,0.808043,0.031746,0.513889,0.005697,0.192075,1.000000,1.000000,0.000000,1.000000,0.000000,0.608696,1.000000,1.000000,,0.000000,20.000000,59.800000,61.344330,17.525773,100.000000,80.800000,0.968254,0.413345,0.804348
"real","381382675","Helga, Skittish Seer",71.000000,0.788732,"tokens","combo",0.165000,0.521127,0.660714,0.450000,0.570536,0.070423,0.536232,0.023125,0.176799,1.000000,1.000000,0.000000,1.000000,0.053571,0.857143,1.000000,1.000000,,16.900000,19.000000,70.400000,64.100000,17.525773,19.000000,57.300000,0.943662,0.354296,0.660714
"real","381367239","Henzie ""Toolbox"" Torre",60.000000,0.733333,"recursion","aristocrats",0.792000,0.533333,0.727273,0.530000,0.722727,0.000000,0.500000,0.014813,0.155038,1.000000,1.000000,0.022727,1.000000,0.000000,0.000000,0.000000,1.000000,0.229290,0.000000,19.000000,59.800000,59.911340,17.525773,19.000000,95.700000,0.716667,0.363636,0.727273
"real","381152432","Hashaton, Scarab's Fist",71.000000,0.901408,"midrange","combo",0.396000,0.619718,0.687500,0.680000,0.754375,0.037559,0.515625,0.008137,0.118212,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,93.600000,87.000000,89.500000,87.468041,17.525773,100.000000,88.200000,0.929577,0.354492,0.687500
"real","381375159","Terra, Magical Adept // Esper Terra",72.000000,0.916667,"spells","combo",0.495000,0.703704,0.767677,0.650000,0.709091,0.185185,0.575758,0.017454,0.306774,0.500000,0.750000,0.022727,1.000000,0.000000,0.000000,0.000000,0.000000,,87.500000,85.000000,89.500000,85.421649,17.525773,100.000000,84.800000,0.972222,0.441996,0.767677
"real","381388173","Zaxara, the Exemplary",64.000000,0.640625,"spells","counters",0.198000,0.484375,0.756098,0.470000,0.733659,0.015625,0.508197,0.000929,0.243485,1.000000,1.000000,0.000000,1.000000,0.000000,0.658537,1.000000,1.000000,,0.000000,20.000000,0.000000,54.018557,17.525773,100.000000,93.000000,0.968750,0.384246,0.756098
"real","381383645","The Necrobloom",59.000000,0.864407,"control","control",1.000000,0.644068,0.745098,0.450000,0.520588,0.011299,0.504425,0.004636,0.090346,1.000000,1.000000,0.019608,1.000000,0.000000,0.000000,0.000000,0.000000,0.245935,0.000000,20.000000,50.600000,61.616495,17.525773,100.000000,97.100000,1.000000,0.375846,0.745098
"real","381385738","Shorikai, Genesis Engine",63.000000,0.793651,"typal","typal",1.000000,0.603175,0.760000,0.570000,0.718200,0.031746,0.513514,0.006858,0.370629,1.000000,1.000000,0.000000,1.000000,0.000000,0.560000,1.000000,1.000000,,0.000000,20.000000,0.000000,48.348454,17.525773,100.000000,98.400000,0.936508,0.390270,0.760000
"real","381131292","The Jolly Balloon Man",62.000000,0.806452,"aggro","midrange",0.420000,0.614532,0.762020,0.530000,0.657200,0.001629,0.500664,0.002890,0.032676,1.000000,1.000000,0.000000,1.000000,0.000000,0.640000,1.000000,0.000000,0.059758,0.000000,20.000000,64.400000,69.228866,17.525773,100.000000,95.700000,0.741935,0.381516,0.762020
"real","381363727","Vihaan, Goldwaker",64.000000,0.734375,"conversion","conversion",1.000000,0.609375,0.829787,0.610000,0.830638,0.015625,0.506494,0.012011,0.068284,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,85.500000,69.352577,17.525773,100.000000,91.500000,0.968750,0.420282,0.829787
"real","380415013","Oviya, Automech Artisan",62.000000,0.693548,"tokens","recursion",0.330000,0.435484,0.627907,0.440000,0.634419,0.000000,0.500000,0.000638,0.160858,1.000000,1.000000,0.000000,1.000000,0.000000,0.604651,1.000000,0.000000,,0.000000,19.000000,63.700000,64.181443,17.525773,19.000000,91.600000,0.693548,0.313953,0.627907
"real","381386006","Xu-Ifit, Osteoharmonist",64.000000,0.734375,"tokens","tokens",0.330000,0.484375,0.659574,0.470000,0.640000,0.015625,0.508197,0.006556,0.173227,1.000000,1.000000,0.021277,1.000000,0.063830,0.574468,1.000000,0.000000,,0.000000,19.000000,58.100000,55.618557,17.525773,19.000000,85.100000,0.828125,0.335194,0.659574
"real","378808047","The Archimandrite",61.000000,0.704918,"spells","control",0.456923,0.491803,0.697674,0.400000,0.567442,0.016393,0.508475,0.001576,0.014075,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,66.700000,68.758763,17.525773,100.000000,96.100000,0.754098,0.354750,0.697674
"real","381153661","Queza, Augur of Agonies",69.000000,0.811594,"control","midrange",0.330000,0.507246,0.625000,0.450000,0.554464,0.000000,0.500000,0.003129,0.135256,1.000000,1.000000,0.000000,1.000000,0.000000,0.267857,1.000000,1.000000,,0.000000,19.000000,70.400000,66.375258,17.525773,19.000000,83.100000,0.985507,0.312500,0.625000
"real","381394148","Marwyn, the Nurturer",66.000000,0.954545,"typal","typal",1.000000,0.728344,0.763027,0.730000,0.764762,0.076829,0.527839,0.016568,0.196874,1.000000,1.000000,0.000000,1.000000,0.000000,0.682540,1.000000,1.000000,,100.000000,20.000000,0.000000,69.769072,17.525773,100.000000,88.400000,1.000000,0.402756,0.763027
"real","381376489","Azlask, the Swelling Scourge",61.000000,0.803279,"control","control",1.000000,0.609041,0.758194,0.520000,0.647347,0.018877,0.507871,0.001346,0.090419,1.000000,1.000000,0.020408,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,19.000000,58.100000,65.422680,17.525773,19.000000,91.000000,0.967213,0.385065,0.758194
"real","381381169","Captain Sisay",78.000000,0.730769,"tokens","tokens",0.165000,0.452991,0.619883,0.450000,0.615789,0.158120,0.605714,0.044379,0.155763,1.000000,1.000000,0.000000,1.000000,0.017544,0.701754,1.000000,1.000000,,0.000000,20.000000,70.400000,59.138144,17.525773,100.000000,44.100000,0.935897,0.375472,0.619883
"real","381388133","Cosmic Spider-Man",63.000000,0.698413,"control","control",0.707143,0.396825,0.568182,0.400000,0.572727,0.015873,0.510204,0.001706,0.040900,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,71.900000,64.540206,17.525773,100.000000,70.500000,0.984127,0.289889,0.568182
"real","380720074","Delney, Streetwise Lookout",69.000000,0.826087,"aggro","aggro",0.300000,0.661836,0.801170,0.660000,0.798947,0.183575,0.580508,0.021209,0.304180,1.000000,1.000000,0.000000,1.000000,0.000000,0.719298,1.000000,1.000000,-0.040153,0.000000,19.000000,66.700000,62.292784,17.525773,19.000000,82.200000,0.971014,0.465086,0.801170
"real","381369470","Kamiz, Obscura Oculus",61.000000,0.573770,"aggro","aggro",0.120000,0.360656,0.628571,0.350000,0.610000,0.005464,0.503817,0.000164,0.040167,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,52.100000,61.385567,17.525773,100.000000,95.600000,0.737705,0.316685,0.628571
"real","381371127","Orvar, the All-Form",66.000000,0.666667,"spells","spells",1.000000,0.530303,0.795455,0.530000,0.795000,0.042700,0.520974,0.001188,0.121506,1.000000,1.000000,0.000000,1.000000,0.000000,0.500000,1.000000,1.000000,,0.000000,20.000000,83.000000,72.142268,17.525773,100.000000,83.000000,0.893939,0.414411,0.795455
"real","380694822","Mairsil, the Pretender",64.000000,0.812500,"midrange","midrange",0.866250,0.437500,0.538462,0.440000,0.541538,0.015625,0.509091,0.003712,0.011700,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,70.400000,68.639175,17.525773,100.000000,83.200000,0.843750,0.274126,0.538462
"real","381145267","Jon Irenicus, Shattered One",62.000000,0.790323,"recursion","recursion",0.396000,0.370968,0.469388,0.350000,0.442857,0.016129,0.511111,0.000518,0.082256,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.177731,0.000000,19.000000,0.000000,47.600000,17.525773,19.000000,98.700000,0.919355,0.239909,0.469388
"real","381385413","Millicent, Restless Revenant",65.000000,0.738462,"typal","typal",1.000000,0.600000,0.812500,0.600000,0.812500,0.153846,0.573529,0.007547,0.100848,1.000000,1.000000,0.000000,1.000000,0.000000,0.541667,1.000000,1.000000,,0.000000,20.000000,74.300000,68.521649,17.525773,100.000000,85.500000,0.969231,0.465993,0.812500
"real","381147684","Ardyn, the Usurper",65.000000,0.646154,"aristocrats","recursion",0.330000,0.446154,0.690476,0.420000,0.650000,0.015385,0.508772,0.006338,0.054328,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,58.100000,54.447423,17.525773,100.000000,64.700000,0.646154,0.351295,0.690476
"real","381388595","Norin the Wary",63.000000,0.396825,"conversion","conversion",0.110000,0.253968,0.640000,0.250000,0.630000,0.037037,0.539326,0.006321,0.114944,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,0.000000,44.641237,17.525773,100.000000,81.700000,0.888889,0.345169,0.640000
"real","380383358","Kelsien, the Plague",67.000000,0.761194,"aristocrats","recursion",0.330000,0.567164,0.745098,0.450000,0.591176,0.114428,0.556098,0.011704,0.070644,1.000000,0.000000,0.000000,1.000000,0.000000,0.431373,1.000000,1.000000,,0.000000,20.000000,66.900000,63.292784,17.525773,100.000000,75.300000,0.791045,0.414347,0.745098
"real","381391387","Phage the Untouchable",63.000000,0.730159,"control","control",0.990000,0.507937,0.695652,0.490000,0.671087,0.000000,0.500000,0.001247,0.073325,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,19.800000,56.418557,17.525773,100.000000,87.500000,0.984127,0.347826,0.695652
"real","381378081","Sophia, Dogged Detective",62.000000,0.822581,"counters","counters",0.990000,0.532258,0.647059,0.530000,0.644314,0.048387,0.523810,0.002056,0.074881,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,70.400000,70.569072,17.525773,100.000000,96.400000,0.983871,0.338936,0.647059
"real","381203786","Marina Vendrell",63.000000,0.587302,"tokens","recursion",0.330000,0.317460,0.540541,0.290000,0.493784,0.015873,0.512821,0.002512,0.040361,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,0.000000,43.540206,17.525773,100.000000,58.900000,0.698413,0.277200,0.540541
"real","380704767","Ayula, Queen Among Bears",62.000000,0.806452,"typal","typal",0.990000,0.596774,0.740000,0.600000,0.744000,0.112903,0.552239,0.004750,0.156131,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,50.600000,60.591753,17.525773,100.000000,93.700000,0.967742,0.408657,0.740000
"real","381389283","Lightning, Army of One",63.000000,0.841270,"spells","control",0.913846,0.507937,0.603774,0.400000,0.475472,0.015873,0.507937,0.005717,0.157998,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,20.000000,71.900000,68.086598,17.525773,100.000000,86.600000,0.777778,0.306679,0.603774
"real","381141852","Bre of Clan Stoutarm",62.000000,0.822581,"lifegain","lifegain",0.660000,0.709677,0.862745,0.710000,0.863137,0.129032,0.550000,0.010305,0.193029,1.000000,1.000000,0.058824,1.000000,0.000000,0.549020,1.000000,1.000000,,66.700000,73.000000,73.200000,82.258763,17.525773,100.000000,99.000000,0.951613,0.474510,0.862745
"real","380717150","Carmen, Cruel Skymarcher",62.000000,0.822581,"aristocrats","aristocrats",0.685385,0.693548,0.843137,0.690000,0.838824,0.048387,0.518072,0.007883,0.060689,1.000000,1.000000,0.000000,1.000000,0.000000,0.666667,1.000000,1.000000,,43.000000,54.000000,70.400000,76.375258,17.525773,100.000000,94.600000,0.838710,0.436806,0.843137
"real","380045422","Calix, Guided by Fate",65.000000,0.769231,"midrange","midrange",0.594000,0.461538,0.600000,0.460000,0.598000,0.015385,0.508475,0.001987,0.089944,1.000000,1.000000,0.000000,1.000000,0.020000,0.240000,1.000000,0.000000,0.138761,0.000000,20.000000,73.200000,69.350515,17.525773,100.000000,95.400000,0.969231,0.305085,0.600000
"real","380051779","Commander Mustard",65.000000,0.692308,"typal","typal",1.000000,0.461538,0.666667,0.460000,0.664444,0.123077,0.576923,0.017107,0.175622,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,,0.000000,20.000000,47.500000,49.692784,17.525773,100.000000,61.300000,0.953846,0.384615,0.666667
"real","381143336","Selvala, Heart of the Wilds",65.000000,0.830769,"midrange","control",0.742500,0.492308,0.592593,0.380000,0.457407,0.000000,0.500000,0.003817,0.070529,1.000000,1.000000,0.000000,1.000000,0.000000,0.888889,1.000000,1.000000,0.032273,0.000000,20.000000,27.800000,54.115464,17.525773,100.000000,90.200000,0.876923,0.296296,0.592593
